asof,currency,index_price,expiry,T,F,a,b,rho,m,s,rmse_volpts,n_quotes,used,reason
2026-09-06T06:00:03.800057+00:00,BTC,79991.93,2026-09-11,0.013927,79993.85,-0.0078852,0.09953252,-0.399546,-0.009893,0.099927,25.076,22,True,
2026-09-06T06:00:03.800057+00:00,BTC,79991.93,2026-09-18,0.033105,80055.72,-0.01242102,0.07594813,-0.398672,-0.129913,0.244259,0.25,21,True,
2026-09-06T06:00:03.800057+00:00,BTC,79991.93,2026-09-25,0.052283,80097.65,-0.02658555,0.09723501,-0.257747,-0.114997,0.358686,0.787,44,True,
2026-09-06T06:00:03.800057+00:00,BTC,79991.93,2026-10-30,0.148173,80435.91,-0.02465845,0.12686366,-0.295036,-0.123827,0.375378,0.208,53,True,
2026-09-06T06:00:03.800057+00:00,BTC,79991.93,2026-11-27,0.224886,80755.57,-0.07479805,0.19320174,-0.352221,-0.218025,0.601606,0.069,45,True,
2026-09-06T06:00:03.800057+00:00,BTC,79991.93,2026-12-25,0.301598,81071.03,-0.16769667,0.26876741,-0.323071,-0.260916,0.841611,0.588,59,True,
2026-09-06T06:00:03.800057+00:00,BTC,79991.93,2027-03-26,0.550913,81988.95,-0.15802832,0.27898026,-0.240225,-0.186171,0.915166,0.176,51,True,
2026-09-06T06:00:03.800057+00:00,BTC,79991.93,2027-06-25,0.800228,82929.85,-0.30852614,0.38129107,-0.259081,-0.265172,1.214918,0.11,50,True,
2026-09-06T06:00:06.369644+00:00,ETH,2513.04,2026-09-06,0.000228,2512.49,,,,,,,0,False,expiry too near
2026-09-06T06:00:06.369644+00:00,ETH,2513.04,2026-09-07,0.002968,2512.72,,,,,,,0,False,expiry too near
2026-09-06T06:00:06.369644+00:00,ETH,2513.04,2026-09-08,0.005708,2513.02,,,,,,40.314,29,False,butterfly arbitrage in fit
2026-09-06T06:00:06.369644+00:00,ETH,2513.04,2026-09-09,0.008447,2513.07,,,,,,30.646,27,False,butterfly arbitrage in fit
2026-09-06T06:00:06.369644+00:00,ETH,2513.04,2026-09-11,0.013927,2513.6,,,,,,15.872,21,False,butterfly arbitrage in fit
2026-09-06T06:00:06.369644+00:00,ETH,2513.04,2026-09-18,0.033105,2515.86,-0.03659689,0.1115362,-0.136246,-0.088061,0.401148,0.229,17,True,
2026-09-06T06:00:06.369644+00:00,ETH,2513.04,2026-09-25,0.052283,2518.02,-0.02802258,0.1103568,-0.228674,-0.117109,0.379021,0.573,44,True,
2026-09-06T06:00:06.369644+00:00,ETH,2513.04,2026-10-30,0.148173,2523.32,-0.03395024,0.14909868,-0.254064,-0.16087,0.503992,0.764,39,True,
2026-09-06T06:00:06.369644+00:00,ETH,2513.04,2026-11-27,0.224886,2530.65,-0.11018185,0.24633836,-0.378827,-0.320996,0.752499,0.088,32,True,
2026-09-06T06:00:06.369644+00:00,ETH,2513.04,2026-12-25,0.301598,2536.93,-0.04132745,0.19924129,-0.32613,-0.223211,0.661717,0.412,44,True,
2026-09-06T06:00:06.369644+00:00,ETH,2513.04,2027-03-26,0.550913,2563.26,0.01011127,0.24627327,-0.474966,-0.358303,0.709242,0.167,39,True,
2026-09-06T06:00:06.369644+00:00,ETH,2513.04,2027-06-25,0.800228,2592.15,0.05828779,0.28352799,-0.519613,-0.437398,0.778016,0.114,40,True,
