asof,market_id,question,asset,type,strike,resolution,T_years,forward,sigma_at_k,smile_slope,fair,fair_lo,fair_hi,market_yes,liquidity,edge_edge_yes,edge_edge_no,edge_side
2026-09-02T06:00:15.574065+00:00,0xe71b9d788ce662d967ff2c90749ff8b26cee290455ef6cb84f33d1393ffae115,"Will Bitcoin reach $190,000 by December 31, 2026?",BTC,touch,190000.0,2027-01-01T05:00:00+00:00,0.331392,78860.35,0.6012,0.3645,0.0044,0.0018,0.007,0.010499999999999999,99136.79077,-0.0061,0.0061,NO
2026-09-02T06:00:16.015939+00:00,0x799c35de1e5f3ebd75053643e020e6df9e9a3f477e3d6066eb0a8565f65d547f,"Will Bitcoin reach $180,000 by December 31, 2026?",BTC,touch,180000.0,2027-01-01T05:00:00+00:00,0.331392,78860.35,0.5815,0.3626,0.006,0.0031,0.009,0.009999999999999998,81970.17286,-0.004,0.004,NO
2026-09-02T06:00:16.462935+00:00,0x9affeb38bce1e9a6de30e9ecada1ecfaf636574d3961cf3b9177299786214234,"Will Bitcoin reach $170,000 by December 31, 2026?",BTC,touch,170000.0,2027-01-01T05:00:00+00:00,0.331392,78860.35,0.5609,0.3591,0.0082,0.0047,0.0117,0.01,85435.26245,-0.0018,0.0018,NO
2026-09-02T06:00:16.916998+00:00,0x472c9035786b390c08e674fc60bddda488957e1b8aecad3f5480cc531a0754b0,"Will Bitcoin reach $160,000 by December 31, 2026?",BTC,touch,160000.0,2027-01-01T05:00:00+00:00,0.331392,78860.35,0.5393,0.3533,0.0112,0.0066,0.0158,0.0215,91559.38377,-0.0103,0.0103,NO
2026-09-02T06:00:17.374318+00:00,0xa7b594ae07d5c1590fa86028fcc2f8705990437237416556c05837a08b2e1cda,"Will Bitcoin reach $150,000 by December 31, 2026?",BTC,touch,150000.0,2027-01-01T05:00:00+00:00,0.331392,78860.35,0.5168,0.3444,0.0161,0.0102,0.0221,0.03,81950.66337,-0.0139,0.0139,NO
2026-09-02T06:00:17.815330+00:00,0xf0a4c0bc8a8162f0ac95b5a5af7fa665d20a19ca0db03b9117514dafc695f15e,"Will Bitcoin reach $140,000 by December 31, 2026?",BTC,touch,140000.0,2027-01-01T05:00:00+00:00,0.331392,78860.35,0.4934,0.3308,0.0243,0.0163,0.0323,0.038000000000000006,60654.4812,-0.0137,0.0137,NO
2026-09-02T06:00:18.286079+00:00,0x885a6abefad122348b4fbd503473d7fd1f9035d0438cf988a7591620f316a859,"Will Bitcoin reach $130,000 by December 31, 2026?",BTC,touch,130000.0,2027-01-01T05:00:00+00:00,0.331392,78860.35,0.4696,0.3104,0.04,0.0301,0.0499,0.053500000000000006,62140.53341,-0.0135,0.0135,NO
2026-09-02T06:00:18.745378+00:00,0xf9b6b5c3c6e07afe4aad6ed9ce4fa7545f9c2baa9f1dc632cd81a085c99acfe4,"Will Bitcoin reach $120,000 by December 31, 2026?",BTC,touch,120000.0,2027-01-01T05:00:00+00:00,0.331392,78860.35,0.4459,0.2803,0.0687,0.0553,0.0822,0.095,53936.2942,-0.0263,0.0263,NO
2026-09-02T06:00:19.205165+00:00,0x63eaf41ce1f475323e2202d7dfa3b1def8b82cd166f7007c50bfbf47615c7b01,"Will Bitcoin reach $110,000 by December 31, 2026?",BTC,touch,110000.0,2027-01-01T05:00:00+00:00,0.331392,78860.35,0.4234,0.2361,0.1256,0.1061,0.145,0.125,63124.3608,0.0006,-0.0006,YES
2026-09-02T06:00:19.659984+00:00,0xdaa4866bae18be58c5a79d2aeeffd035ec78f1bb49dbd88f72993997778a990f,"Will Bitcoin reach $100,000 by December 31, 2026?",BTC,touch,100000.0,2027-01-01T05:00:00+00:00,0.331392,78860.35,0.4038,0.1719,0.2528,0.2339,0.2716,0.22,106821.7973,0.0328,-0.0328,YES
2026-09-02T06:00:20.124534+00:00,0x752fa61c93f16c4b15e85b0bd438d9c684176b0ea7b319a84c8aca34616e8a8c,"Will Bitcoin dip to $55,000 by December 31, 2026?",BTC,touch,55000.0,2027-01-01T05:00:00+00:00,0.331392,78860.35,0.4712,-0.3813,0.1823,0.1455,0.2191,0.235,136136.8909,-0.0527,0.0527,NO
2026-09-02T06:00:20.601507+00:00,0x024b68f77bfc019341ee3db8f57c103334e4b9430bba4746d8c94aafd8b36fee,"Will Bitcoin dip to $45,000 by December 31, 2026?",BTC,touch,45000.0,2027-01-01T05:00:00+00:00,0.331392,78860.35,0.5583,-0.4759,0.0774,0.0487,0.1061,0.07500000000000001,418539.9774,0.0024,-0.0024,YES
2026-09-02T06:00:21.064263+00:00,0x2745c38ff0617cb345c1d2df19b4f74ea777508e07411e88eeb6ab3affcda2a2,"Will Bitcoin dip to $35,000 by December 31, 2026?",BTC,touch,35000.0,2027-01-01T05:00:00+00:00,0.331392,78860.35,0.6849,-0.5212,0.0385,0.0187,0.0582,0.045,236128.2924,-0.0065,0.0065,NO
2026-09-02T06:00:21.519126+00:00,0xe326d1abf5fb59b82ecfdff3348e75f90561eace327ba1bdc8d38d045ddbe775,"Will Bitcoin dip to $25,000 by December 31, 2026?",BTC,touch,25000.0,2027-01-01T05:00:00+00:00,0.331392,78860.35,0.8608,-0.5167,0.0219,0.0083,0.0354,0.0245,142354.2404,-0.0026,0.0026,NO
2026-09-02T06:00:21.977548+00:00,0x201f51d2d892c41c5bfa6568a0a2f93ab2ea426e87dddfd5fb0191f7ec34a441,"Will Ethereum reach $10,000 by December 31, 2026?",ETH,touch,10000.0,2027-01-01T05:00:00+00:00,0.331392,2449.17,0.7722,0.2161,0.0004,0.0001,0.0008,0.016,80814.02738,-0.0156,0.0156,NO
2026-09-02T06:00:22.444129+00:00,0xac0b4316113b50e0e667918aee72fa0eb006342245a52ab6371f3732af5733c8,"Will Ethereum reach $8,000 by December 31, 2026?",ETH,touch,8000.0,2027-01-01T05:00:00+00:00,0.331392,2449.17,0.7233,0.2217,0.002,0.0015,0.0024,0.019,74307.10877,-0.017,0.017,NO
2026-09-02T06:00:22.900057+00:00,0x4fc8725f00ba06576d7c78131e4589cc93a4e133128e8ca50c8f7ba34efeaaa1,"Will Ethereum reach $7,500 by December 31, 2026?",ETH,touch,7500.0,2027-01-01T05:00:00+00:00,0.331392,2449.17,0.709,0.2228,0.0026,0.0017,0.0034,0.013,81605.53952,-0.0104,0.0104,NO
2026-09-02T06:00:23.359058+00:00,0x4ee2c6081e18cc0d1f3347f6219940bda986657f1d150d17de0677ffc2104de0,"Will Ethereum reach $7,000 by December 31, 2026?",ETH,touch,7000.0,2027-01-01T05:00:00+00:00,0.331392,2449.17,0.6936,0.2236,0.0039,0.0028,0.005,0.017,70043.62723,-0.0131,0.0131,NO
2026-09-02T06:00:23.815580+00:00,0x0f0499d1049385b1d53ffee6c42a1de7424e551c765211ff2cc6d66329f43a80,"Will Ethereum reach $6,500 by December 31, 2026?",ETH,touch,6500.0,2027-01-01T05:00:00+00:00,0.331392,2449.17,0.677,0.2239,0.0063,0.0052,0.0074,0.033,52868.67742,-0.0267,0.0267,NO
2026-09-02T06:00:24.273873+00:00,0x6132cc91f7a0ad656e890b9040c159f4057f4c44359b3fb68085ec97156c918a,"Will Ethereum reach $6,000 by December 31, 2026?",ETH,touch,6000.0,2027-01-01T05:00:00+00:00,0.331392,2449.17,0.6591,0.2234,0.0092,0.0069,0.0115,0.0275,56850.09777,-0.0183,0.0183,NO
2026-09-02T06:00:24.731513+00:00,0xb75b8c777c5fd934d7fa43d4b3a3f630981b68a362a09471f9a6a6e36c38aac8,"Will Ethereum reach $5,500 by December 31, 2026?",ETH,touch,5500.0,2027-01-01T05:00:00+00:00,0.331392,2449.17,0.6397,0.2213,0.0149,0.0114,0.0185,0.046,48783.35843,-0.0311,0.0311,NO
2026-09-02T06:00:25.192823+00:00,0x1c4fd67ab2a67f508672a69153559911244048b79a40cbe341d12f985ba90a13,"Will Ethereum reach $5,000 by December 31, 2026?",ETH,touch,5000.0,2027-01-01T05:00:00+00:00,0.331392,2449.17,0.6188,0.2168,0.0263,0.0215,0.0312,0.06,44744.58793,-0.0337,0.0337,NO
2026-09-02T06:00:25.651167+00:00,0xa3143f9c21ecc7a9b036b4e435f48264ff72019a9e3e60dacff4e615020e7e21,"Will Ethereum reach $4,500 by December 31, 2026?",ETH,touch,4500.0,2027-01-01T05:00:00+00:00,0.331392,2449.17,0.5964,0.208,0.0479,0.0401,0.0558,0.08499999999999999,58182.3455,-0.0371,0.0371,NO
2026-09-02T06:00:26.109076+00:00,0x9775cd557a3cdba4f0478070afa399c0805761dd9aa0e7ce4435a71fed32621c,"Will Ethereum reach $4,000 by December 31, 2026?",ETH,touch,4000.0,2027-01-01T05:00:00+00:00,0.331392,2449.17,0.5728,0.1914,0.0947,0.0833,0.1061,0.14500000000000002,52092.5362,-0.0503,0.0503,NO
2026-09-02T06:00:26.570098+00:00,0x42945ea5657d6f6e77969a06661b29d6f6295083d1ef3479b42efd90647c9dfc,"Will Ethereum reach $3,500 by December 31, 2026?",ETH,touch,3500.0,2027-01-01T05:00:00+00:00,0.331392,2449.17,0.5491,0.1601,0.1957,0.1765,0.2149,0.245,54828.8325,-0.0493,0.0493,NO
2026-09-02T06:00:27.028199+00:00,0xcf25ccc8360f3952139fb5e3f14cb9bb0636cb53d0e30e947321ceccab7e9780,"Will Ethereum dip to $1,500 by December 31, 2026?",ETH,touch,1500.0,2027-01-01T05:00:00+00:00,0.331392,2449.17,0.6178,-0.3498,0.1773,0.1421,0.2125,0.147,75165.13843,0.0303,-0.0303,YES
2026-09-02T06:00:27.487769+00:00,0xacb33346b59a2a3770e2391b7d1b0e77d8dcdcf840a66f5fa01d28db43c4e369,"Will Ethereum dip to $1,000 by December 31, 2026?",ETH,touch,1000.0,2027-01-01T05:00:00+00:00,0.331392,2449.17,0.7777,-0.4119,0.0508,0.0319,0.0698,0.065,95552.9468,-0.0142,0.0142,NO
2026-09-02T06:00:27.941521+00:00,0x717672a48c5f2938631f6e467b9a48aedb03fa380c0198704ef5acfc91721612,"Will Ethereum dip to $800 by December 31, 2026?",ETH,touch,800.0,2027-01-01T05:00:00+00:00,0.331392,2449.17,0.8687,-0.4017,0.0303,0.0175,0.0431,0.045,108216.4099,-0.0147,0.0147,NO
2026-09-02T06:00:28.399875+00:00,0x6fefc0438c7598b23531457c8c60541990d0786bd4bd9dfc3eabc8d95c291092,"Will Bitcoin reach $250,000 by December 31, 2026?",BTC,touch,250000.0,2027-01-01T05:00:00+00:00,0.331392,78860.35,0.7011,0.3607,0.0015,0.0006,0.0023,0.0115,121179.01192,-0.01,0.01,NO
2026-09-02T06:00:28.856667+00:00,0xa885bfe10688056a9d0f4e9a1523bfa18f66fda065f0400d714ba54776083713,"Will Bitcoin dip to $15,000 by December 31, 2026?",BTC,touch,15000.0,2027-01-01T05:00:00+00:00,0.331392,78860.35,1.1129,-0.4679,0.0129,0.0047,0.0211,0.0215,78298.92718,-0.0086,0.0086,NO
2026-09-03T06:00:12.055432+00:00,0x02deb9538f5c123373adaa4ee6217b01745f1662bc902e46ac92f3fe6f8741e8,"Will Bitcoin hit $150k by December 31, 2026?",BTC,touch,150000.0,2027-01-01T05:00:00+00:00,0.328653,78960.25,0.5236,0.358,0.0171,0.0107,0.0234,0.027,73468.41031,-0.0099,0.0099,NO
2026-09-03T06:00:12.517580+00:00,0xac32e73aa9e0dae801d88d4f81efd2ef3fa0f04b815f3a0e74426f0762e668cd,"Will Bitcoin reach $200,000 by December 31, 2026?",BTC,touch,200000.0,2027-01-01T05:00:00+00:00,0.328653,78960.25,0.6292,0.369,0.0042,0.0022,0.0062,0.0165,118868.36202,-0.0123,0.0123,NO
2026-09-03T06:00:12.971621+00:00,0xe71b9d788ce662d967ff2c90749ff8b26cee290455ef6cb84f33d1393ffae115,"Will Bitcoin reach $190,000 by December 31, 2026?",BTC,touch,190000.0,2027-01-01T05:00:00+00:00,0.328653,78960.25,0.6102,0.3698,0.005,0.0024,0.0077,0.013000000000000001,117065.95153,-0.008,0.008,NO
2026-09-03T06:00:13.416275+00:00,0x799c35de1e5f3ebd75053643e020e6df9e9a3f477e3d6066eb0a8565f65d547f,"Will Bitcoin reach $180,000 by December 31, 2026?",BTC,touch,180000.0,2027-01-01T05:00:00+00:00,0.328653,78960.25,0.5902,0.3696,0.0065,0.0032,0.0097,0.0095,85765.23715,-0.003,0.003,NO
2026-09-03T06:00:13.877832+00:00,0x9affeb38bce1e9a6de30e9ecada1ecfaf636574d3961cf3b9177299786214234,"Will Bitcoin reach $170,000 by December 31, 2026?",BTC,touch,170000.0,2027-01-01T05:00:00+00:00,0.328653,78960.25,0.5692,0.3681,0.0092,0.0056,0.0127,0.01,95703.10275,-0.0008,0.0008,NO
2026-09-03T06:00:14.331817+00:00,0x472c9035786b390c08e674fc60bddda488957e1b8aecad3f5480cc531a0754b0,"Will Bitcoin reach $160,000 by December 31, 2026?",BTC,touch,160000.0,2027-01-01T05:00:00+00:00,0.328653,78960.25,0.5469,0.3646,0.0122,0.0075,0.0169,0.022,100377.34557,-0.0098,0.0098,NO
2026-09-03T06:00:14.786936+00:00,0xa7b594ae07d5c1590fa86028fcc2f8705990437237416556c05837a08b2e1cda,"Will Bitcoin reach $150,000 by December 31, 2026?",BTC,touch,150000.0,2027-01-01T05:00:00+00:00,0.328652,78960.25,0.5236,0.358,0.0169,0.0103,0.0234,0.0305,95200.81743,-0.0136,0.0136,NO
2026-09-03T06:00:15.237928+00:00,0xf0a4c0bc8a8162f0ac95b5a5af7fa665d20a19ca0db03b9117514dafc695f15e,"Will Bitcoin reach $140,000 by December 31, 2026?",BTC,touch,140000.0,2027-01-01T05:00:00+00:00,0.328652,78960.25,0.4993,0.3469,0.0248,0.0158,0.0338,0.0385,79509.60654,-0.0137,0.0137,NO
2026-09-03T06:00:15.694197+00:00,0x885a6abefad122348b4fbd503473d7fd1f9035d0438cf988a7591620f316a859,"Will Bitcoin reach $130,000 by December 31, 2026?",BTC,touch,130000.0,2027-01-01T05:00:00+00:00,0.328652,78960.25,0.4742,0.329,0.0401,0.0286,0.0516,0.052500000000000005,89152.65217,-0.0124,0.0124,NO
2026-09-03T06:00:16.151663+00:00,0xf9b6b5c3c6e07afe4aad6ed9ce4fa7545f9c2baa9f1dc632cd81a085c99acfe4,"Will Bitcoin reach $120,000 by December 31, 2026?",BTC,touch,120000.0,2027-01-01T05:00:00+00:00,0.328652,78960.25,0.4489,0.3008,0.0693,0.0549,0.0838,0.07500000000000001,93255.1108,-0.0057,0.0057,NO
2026-09-03T06:00:16.602880+00:00,0x63eaf41ce1f475323e2202d7dfa3b1def8b82cd166f7007c50bfbf47615c7b01,"Will Bitcoin reach $110,000 by December 31, 2026?",BTC,touch,110000.0,2027-01-01T05:00:00+00:00,0.328652,78960.25,0.4245,0.2571,0.1268,0.1076,0.146,0.11499999999999999,72104.7738,0.0118,-0.0118,YES
2026-09-03T06:00:17.058634+00:00,0xdaa4866bae18be58c5a79d2aeeffd035ec78f1bb49dbd88f72993997778a990f,"Will Bitcoin reach $100,000 by December 31, 2026?",BTC,touch,100000.0,2027-01-01T05:00:00+00:00,0.328652,78960.25,0.403,0.1909,0.2482,0.2251,0.2714,0.215,89177.0687,0.0332,-0.0332,YES
2026-09-03T06:00:17.512077+00:00,0x752fa61c93f16c4b15e85b0bd438d9c684176b0ea7b319a84c8aca34616e8a8c,"Will Bitcoin dip to $55,000 by December 31, 2026?",BTC,touch,55000.0,2027-01-01T05:00:00+00:00,0.328652,78960.25,0.4735,-0.4033,0.1765,0.1353,0.2178,0.215,154365.4022,-0.0385,0.0385,NO
2026-09-03T06:00:17.968752+00:00,0x024b68f77bfc019341ee3db8f57c103334e4b9430bba4746d8c94aafd8b36fee,"Will Bitcoin dip to $45,000 by December 31, 2026?",BTC,touch,45000.0,2027-01-01T05:00:00+00:00,0.328652,78960.25,0.5642,-0.4881,0.0803,0.0527,0.1078,0.08499999999999999,312619.3793,-0.0047,0.0047,NO
2026-09-03T06:00:18.418860+00:00,0x2745c38ff0617cb345c1d2df19b4f74ea777508e07411e88eeb6ab3affcda2a2,"Will Bitcoin dip to $35,000 by December 31, 2026?",BTC,touch,35000.0,2027-01-01T05:00:00+00:00,0.328652,78960.25,0.6916,-0.5155,0.0386,0.0176,0.0595,0.055,245739.2881,-0.0164,0.0164,NO
2026-09-03T06:00:18.877064+00:00,0xe326d1abf5fb59b82ecfdff3348e75f90561eace327ba1bdc8d38d045ddbe775,"Will Bitcoin dip to $25,000 by December 31, 2026?",BTC,touch,25000.0,2027-01-01T05:00:00+00:00,0.328652,78960.25,0.8624,-0.4939,0.0213,0.0078,0.0347,0.0245,146285.47504,-0.0032,0.0032,NO
2026-09-03T06:00:19.334305+00:00,0x201f51d2d892c41c5bfa6568a0a2f93ab2ea426e87dddfd5fb0191f7ec34a441,"Will Ethereum reach $10,000 by December 31, 2026?",ETH,touch,10000.0,2027-01-01T05:00:00+00:00,0.328652,2431.15,0.7842,0.233,0.0005,0.0002,0.0008,0.017,90073.02939,-0.0165,0.0165,NO
2026-09-03T06:00:19.790444+00:00,0xac0b4316113b50e0e667918aee72fa0eb006342245a52ab6371f3732af5733c8,"Will Ethereum reach $8,000 by December 31, 2026?",ETH,touch,8000.0,2027-01-01T05:00:00+00:00,0.328652,2431.15,0.7316,0.2387,0.0018,0.0011,0.0024,0.0195,84607.65336,-0.0177,0.0177,NO
2026-09-03T06:00:20.269752+00:00,0x4fc8725f00ba06576d7c78131e4589cc93a4e133128e8ca50c8f7ba34efeaaa1,"Will Ethereum reach $7,500 by December 31, 2026?",ETH,touch,7500.0,2027-01-01T05:00:00+00:00,0.328652,2431.15,0.7161,0.2398,0.0027,0.0019,0.0034,0.0185,90561.82799,-0.0158,0.0158,NO
2026-09-03T06:00:20.722218+00:00,0x4ee2c6081e18cc0d1f3347f6219940bda986657f1d150d17de0677ffc2104de0,"Will Ethereum reach $7,000 by December 31, 2026?",ETH,touch,7000.0,2027-01-01T05:00:00+00:00,0.328652,2431.15,0.6996,0.2404,0.0035,0.0022,0.0048,0.0195,80109.22789,-0.016,0.016,NO
2026-09-03T06:00:21.187720+00:00,0x0f0499d1049385b1d53ffee6c42a1de7424e551c765211ff2cc6d66329f43a80,"Will Ethereum reach $6,500 by December 31, 2026?",ETH,touch,6500.0,2027-01-01T05:00:00+00:00,0.328652,2431.15,0.6817,0.2404,0.0058,0.0044,0.0071,0.0375,62195.54282,-0.0317,0.0317,NO
2026-09-03T06:00:21.640774+00:00,0x6132cc91f7a0ad656e890b9040c159f4057f4c44359b3fb68085ec97156c918a,"Will Ethereum reach $6,000 by December 31, 2026?",ETH,touch,6000.0,2027-01-01T05:00:00+00:00,0.328652,2431.15,0.6625,0.2394,0.0084,0.0058,0.0109,0.0305,67052.89544,-0.0221,0.0221,NO
2026-09-03T06:00:22.097402+00:00,0xb75b8c777c5fd934d7fa43d4b3a3f630981b68a362a09471f9a6a6e36c38aac8,"Will Ethereum reach $5,500 by December 31, 2026?",ETH,touch,5500.0,2027-01-01T05:00:00+00:00,0.328652,2431.15,0.6418,0.2366,0.0135,0.0095,0.0174,0.0275,55660.32173,-0.014,0.014,NO
2026-09-03T06:00:22.557001+00:00,0x1c4fd67ab2a67f508672a69153559911244048b79a40cbe341d12f985ba90a13,"Will Ethereum reach $5,000 by December 31, 2026?",ETH,touch,5000.0,2027-01-01T05:00:00+00:00,0.328652,2431.15,0.6195,0.2309,0.024,0.0188,0.0292,0.0615,55796.91924,-0.0375,0.0375,NO
2026-09-03T06:00:23.011200+00:00,0xa3143f9c21ecc7a9b036b4e435f48264ff72019a9e3e60dacff4e615020e7e21,"Will Ethereum reach $4,500 by December 31, 2026?",ETH,touch,4500.0,2027-01-01T05:00:00+00:00,0.328652,2431.15,0.5957,0.2202,0.0444,0.0368,0.0519,0.095,65527.4461,-0.0506,0.0506,NO
2026-09-03T06:00:23.459596+00:00,0x9775cd557a3cdba4f0478070afa399c0805761dd9aa0e7ce4435a71fed32621c,"Will Ethereum reach $4,000 by December 31, 2026?",ETH,touch,4000.0,2027-01-01T05:00:00+00:00,0.328652,2431.15,0.5708,0.2008,0.0847,0.0705,0.099,0.125,42914.8968,-0.0403,0.0403,NO
2026-09-03T06:00:23.916829+00:00,0x42945ea5657d6f6e77969a06661b29d6f6295083d1ef3479b42efd90647c9dfc,"Will Ethereum reach $3,500 by December 31, 2026?",ETH,touch,3500.0,2027-01-01T05:00:00+00:00,0.328652,2431.15,0.5462,0.1654,0.1851,0.1678,0.2024,0.225,72204.7239,-0.0399,0.0399,NO
2026-09-03T06:00:24.372956+00:00,0xcf25ccc8360f3952139fb5e3f14cb9bb0636cb53d0e30e947321ceccab7e9780,"Will Ethereum dip to $1,500 by December 31, 2026?",ETH,touch,1500.0,2027-01-01T05:00:00+00:00,0.328652,2431.15,0.6168,-0.3526,0.182,0.147,0.2169,0.154,88500.69329,0.028,-0.028,YES
2026-09-03T06:00:24.837814+00:00,0xacb33346b59a2a3770e2391b7d1b0e77d8dcdcf840a66f5fa01d28db43c4e369,"Will Ethereum dip to $1,000 by December 31, 2026?",ETH,touch,1000.0,2027-01-01T05:00:00+00:00,0.328652,2431.15,0.7794,-0.4224,0.0509,0.0301,0.0716,0.065,111367.834,-0.0141,0.0141,NO
2026-09-03T06:00:25.295247+00:00,0x717672a48c5f2938631f6e467b9a48aedb03fa380c0198704ef5acfc91721612,"Will Ethereum dip to $800 by December 31, 2026?",ETH,touch,800.0,2027-01-01T05:00:00+00:00,0.328652,2431.15,0.8731,-0.4151,0.03,0.015,0.0449,0.045,119802.4593,-0.015,0.015,NO
2026-09-03T06:00:25.748607+00:00,0x6fefc0438c7598b23531457c8c60541990d0786bd4bd9dfc3eabc8d95c291092,"Will Bitcoin reach $250,000 by December 31, 2026?",BTC,touch,250000.0,2027-01-01T05:00:00+00:00,0.328652,78960.25,0.7106,0.3589,0.0015,0.0004,0.0026,0.010499999999999999,130851.01555,-0.009,0.009,NO
2026-09-03T06:00:26.197927+00:00,0xa885bfe10688056a9d0f4e9a1523bfa18f66fda065f0400d714ba54776083713,"Will Bitcoin dip to $15,000 by December 31, 2026?",BTC,touch,15000.0,2027-01-01T05:00:00+00:00,0.328652,78960.25,1.1,-0.436,0.0118,0.005,0.0186,0.0215,88197.83951,-0.0097,0.0097,NO
2026-09-04T06:00:12.667471+00:00,0x02deb9538f5c123373adaa4ee6217b01745f1662bc902e46ac92f3fe6f8741e8,"Will Bitcoin hit $150k by December 31, 2026?",BTC,touch,150000.0,2027-01-01T05:00:00+00:00,0.325913,82143.08,0.5136,0.321,0.0229,0.0164,0.0294,0.028,75990.5057,-0.0051,0.0051,NO
2026-09-04T06:00:13.150260+00:00,0xac32e73aa9e0dae801d88d4f81efd2ef3fa0f04b815f3a0e74426f0762e668cd,"Will Bitcoin reach $200,000 by December 31, 2026?",BTC,touch,200000.0,2027-01-01T05:00:00+00:00,0.325913,82143.08,0.6091,0.3356,0.0048,0.0029,0.0066,0.014499999999999999,117762.79571,-0.0097,0.0097,NO
2026-09-04T06:00:13.595323+00:00,0xe71b9d788ce662d967ff2c90749ff8b26cee290455ef6cb84f33d1393ffae115,"Will Bitcoin reach $190,000 by December 31, 2026?",BTC,touch,190000.0,2027-01-01T05:00:00+00:00,0.325913,82143.08,0.5919,0.3357,0.0057,0.0029,0.0085,0.012,117859.19866,-0.0063,0.0063,NO
2026-09-04T06:00:14.042684+00:00,0x799c35de1e5f3ebd75053643e020e6df9e9a3f477e3d6066eb0a8565f65d547f,"Will Bitcoin reach $180,000 by December 31, 2026?",BTC,touch,180000.0,2027-01-01T05:00:00+00:00,0.325913,82143.08,0.5737,0.3348,0.008,0.0048,0.0111,0.010499999999999999,85556.75357,-0.0025,0.0025,NO
2026-09-04T06:00:14.498496+00:00,0x9affeb38bce1e9a6de30e9ecada1ecfaf636574d3961cf3b9177299786214234,"Will Bitcoin reach $170,000 by December 31, 2026?",BTC,touch,170000.0,2027-01-01T05:00:00+00:00,0.325913,82143.08,0.5546,0.3325,0.011,0.0072,0.0149,0.0155,98128.38111,-0.0045,0.0045,NO
2026-09-04T06:00:14.938304+00:00,0x472c9035786b390c08e674fc60bddda488957e1b8aecad3f5480cc531a0754b0,"Will Bitcoin reach $160,000 by December 31, 2026?",BTC,touch,160000.0,2027-01-01T05:00:00+00:00,0.325913,82143.08,0.5346,0.3283,0.0152,0.0098,0.0205,0.0335,98562.81457,-0.0183,0.0183,NO
2026-09-04T06:00:15.398746+00:00,0xa7b594ae07d5c1590fa86028fcc2f8705990437237416556c05837a08b2e1cda,"Will Bitcoin reach $150,000 by December 31, 2026?",BTC,touch,150000.0,2027-01-01T05:00:00+00:00,0.325913,82143.08,0.5136,0.321,0.0227,0.016,0.0294,0.0325,92271.91935,-0.0098,0.0098,NO
2026-09-04T06:00:15.842493+00:00,0xf0a4c0bc8a8162f0ac95b5a5af7fa665d20a19ca0db03b9117514dafc695f15e,"Will Bitcoin reach $140,000 by December 31, 2026?",BTC,touch,140000.0,2027-01-01T05:00:00+00:00,0.325913,82143.08,0.4919,0.3094,0.036,0.0283,0.0438,0.043,74351.30072,-0.007,0.007,NO
2026-09-04T06:00:16.280901+00:00,0x885a6abefad122348b4fbd503473d7fd1f9035d0438cf988a7591620f316a859,"Will Bitcoin reach $130,000 by December 31, 2026?",BTC,touch,130000.0,2027-01-01T05:00:00+00:00,0.325913,82143.08,0.4696,0.2912,0.0574,0.0463,0.0686,0.0625,88366.90025,-0.0051,0.0051,NO
2026-09-04T06:00:16.727698+00:00,0xf9b6b5c3c6e07afe4aad6ed9ce4fa7545f9c2baa9f1dc632cd81a085c99acfe4,"Will Bitcoin reach $120,000 by December 31, 2026?",BTC,touch,120000.0,2027-01-01T05:00:00+00:00,0.325913,82143.08,0.4473,0.2634,0.0977,0.0821,0.1134,0.125,72724.9449,-0.0273,0.0273,NO
2026-09-04T06:00:17.171289+00:00,0x63eaf41ce1f475323e2202d7dfa3b1def8b82cd166f7007c50bfbf47615c7b01,"Will Bitcoin reach $110,000 by December 31, 2026?",BTC,touch,110000.0,2027-01-01T05:00:00+00:00,0.325913,82143.08,0.4261,0.2211,0.1786,0.1593,0.1979,0.195,62314.3629,-0.0164,0.0164,NO
2026-09-04T06:00:17.612523+00:00,0xdaa4866bae18be58c5a79d2aeeffd035ec78f1bb49dbd88f72993997778a990f,"Will Bitcoin reach $100,000 by December 31, 2026?",BTC,touch,100000.0,2027-01-01T05:00:00+00:00,0.325913,82143.08,0.4079,0.1581,0.3382,0.3165,0.3598,0.31,66893.2572,0.0282,-0.0282,YES
2026-09-04T06:00:18.056901+00:00,0x752fa61c93f16c4b15e85b0bd438d9c684176b0ea7b319a84c8aca34616e8a8c,"Will Bitcoin dip to $55,000 by December 31, 2026?",BTC,touch,55000.0,2027-01-01T05:00:00+00:00,0.325913,82143.08,0.4879,-0.4086,0.1473,0.1127,0.1819,0.185,162138.808,-0.0377,0.0377,NO
2026-09-04T06:00:18.499180+00:00,0x024b68f77bfc019341ee3db8f57c103334e4b9430bba4746d8c94aafd8b36fee,"Will Bitcoin dip to $45,000 by December 31, 2026?",BTC,touch,45000.0,2027-01-01T05:00:00+00:00,0.325913,82143.08,0.5798,-0.4956,0.0676,0.0429,0.0924,0.065,437960.3069,0.0026,-0.0026,YES
2026-09-04T06:00:18.942464+00:00,0x2745c38ff0617cb345c1d2df19b4f74ea777508e07411e88eeb6ab3affcda2a2,"Will Bitcoin dip to $35,000 by December 31, 2026?",BTC,touch,35000.0,2027-01-01T05:00:00+00:00,0.325913,82143.08,0.7094,-0.5252,0.0361,0.0192,0.053,0.045,158078.8114,-0.0089,0.0089,NO
